"length_url","length_hostname","ip","nb_dots","nb_qm","nb_eq","nb_slash","nb_www","ratio_digits_url","ratio_digits_host","tld_in_subdomain","prefix_suffix","shortest_word_host","longest_words_raw","longest_word_path","phish_hints","nb_hyperlinks","ratio_intHyperlinks","empty_title","domain_in_title","domain_age","google_index","page_rank"
41,16,0,2,0,0,4,0,0,0,0,0,2,9,6,0,207,0.937198068,0,0,7133,0,7
28,19,0,2,0,0,3,1,0,0,0,0,3,11,0,0,80,1,0,1,5714,0,2
30,21,0,2,0,0,3,1,0,0,0,0,3,13,0,0,30,0.733333333,0,1,-1,0,3
52,16,1,2,0,0,4,1,0.192307692,0,0,0,3,12,12,0,30,0.833333333,0,0,9549,0,6
60,25,0,3,0,0,5,1,0,0,0,1,3,17,8,2,0,0,1,1,4397,1,2
47,17,0,3,0,0,5,0,0,0,0,1,4,8,8,3,11,1,0,1,7378,1,2
23,10,0,1,0,0,4,0,0.043478261,0.1,0,0,6,6,4,0,3,1,0,1,2932,1,0
36,29,0,2,0,0,2,0,0,0,0,0,6,9,0,0,224,0.357142857,0,1,7299,0,5
74,13,0,2,0,0,6,1,0,0,0,0,3,11,11,0,79,0.734177215,0,1,-1,0,5
50,16,0,3,0,0,5,1,0,0,0,0,3,10,10,1,0,0,1,1,2861,0,1
59,26,0,4,1,1,5,0,0,0,0,1,9,10,5,2,20,0.15,0,1,4914,1,4
43,12,0,3,0,0,4,0,0,0,0,0,7,7,7,0,34,0.088235294,0,1,4987,1,0
49,18,0,4,0,0,5,0,0.020408163,0,0,0,4,9,9,0,0,0,1,1,-1,0,4
41,13,0,2,0,0,4,0,0.073170732,0,0,1,9,9,5,0,125,0.952,0,1,7105,1,3
46,13,0,3,0,0,7,1,0,0,0,1,2,8,8,0,2,1,0,1,-1,0,6
42,21,0,1,0,0,5,0,0,0,0,0,17,17,7,0,0,0,1,1,4537,1,1
44,11,0,3,0,0,4,0,0,0,0,0,7,8,8,1,27,1,0,1,5824,0,3
33,14,0,2,0,0,3,0,0,0,0,0,10,10,7,0,100,0.56,0,1,-1,0,5
25,17,0,2,0,0,3,1,0,0,0,0,3,9,0,0,132,0.795454545,0,1,2342,1,3
61,20,0,3,0,0,4,1,0,0,0,0,3,12,8,0,361,0.933518006,0,1,7890,0,4
57,10,0,2,0,0,10,0,0.052631579,0,0,0,7,8,8,1,1,1,1,1,-1,1,1
36,13,0,2,0,0,4,1,0,0,0,0,3,9,9,0,252,0.813492063,0,0,7992,0,4
56,39,0,5,0,0,3,0,0.107142857,0.153846154,0,0,1,7,4,0,83,0.469879518,0,1,5626,1,5
35,26,0,2,0,0,3,1,0,0,0,0,3,18,0,0,60,0.733333333,0,1,4499,0,2
55,30,0,3,0,0,5,1,0,0,0,1,3,22,5,0,56,0.910714286,0,1,4190,1,4
78,18,0,2,0,0,5,0,0.012820513,0,0,0,3,11,11,0,206,0.189320388,0,1,2578,1,2
47,17,0,3,0,0,3,1,0.085106383,0.235294118,0,0,3,11,11,0,157,0.713375796,0,1,7523,0,5
41,22,0,2,0,0,4,0,0,0,0,0,18,18,4,0,3,0.666666667,0,1,2590,1,0
57,16,0,2,0,0,5,0,0,0,0,0,5,26,26,2,18,0.611111111,0,1,8348,1,10
55,21,0,3,0,0,5,1,0.072727273,0,0,0,3,13,9,0,7,1,0,1,2563,1,0
56,22,0,3,0,0,4,1,0,0,0,0,3,14,7,0,112,0.9375,0,0,5044,0,5
39,22,0,2,0,0,3,1,0,0,0,0,3,14,9,0,218,0.995412844,0,1,7583,0,5
19,11,0,2,0,0,3,0,0.157894737,0.272727273,0,0,1,5,0,0,45,1,0,1,-2,1,0
27,18,0,2,0,0,3,1,0,0,0,0,3,10,0,0,26,0.615384615,0,1,5022,0,3
37,28,0,2,0,0,3,1,0,0,0,0,3,19,0,0,76,0.25,0,1,-1,0,4
42,16,0,2,0,0,4,0,0,0,0,0,2,9,7,0,320,0.959375,0,0,7133,0,7
35,17,0,1,0,0,4,0,0.085714286,0.176470588,0,0,13,13,5,0,23,0,0,1,240,1,0
32,11,0,1,0,0,3,0,0,0,0,0,7,7,7,0,34,0.588235294,0,1,1777,1,3
47,17,0,2,0,0,8,1,0,0,0,0,3,9,9,1,15,0.8,0,0,2573,1,0
149,18,0,2,0,0,4,1,0.261744966,0,0,0,3,11,4,0,37,0.783783784,0,0,6348,1,2
121,31,0,2,0,0,7,0,0.066115702,0,0,1,2,17,17,0,26,0.115384615,0,1,8019,1,4
65,15,0,2,0,0,6,1,0.046153846,0,0,1,3,8,8,0,9,1,0,1,181,1,0
204,20,0,2,0,0,4,0,0.137254902,0,0,0,2,167,167,0,7,0.571428571,0,1,3424,1,2
15,7,0,1,0,0,3,0,0,0,0,0,4,4,0,0,47,0.957446809,0,0,-1,0,4
101,30,0,5,1,1,6,1,0.00990099,0,0,0,3,22,11,0,23,0.565217391,0,1,4190,1,4
89,43,0,2,0,0,6,0,0,0,0,1,39,39,13,2,3,1,0,1,330,1,0
91,18,1,2,0,0,7,1,0.230769231,0,0,1,3,32,32,3,57,1,0,1,243,1,0
39,25,0,2,0,0,3,0,0.205128205,0.32,0,0,10,11,5,0,8,1,0,0,1338,1,6
108,44,1,2,0,0,4,1,0.064814815,0.159090909,0,0,16,23,9,1,208,0.9375,0,0,3964,1,6
58,14,0,2,1,0,3,0,0.155172414,0,0,0,8,33,33,0,18,0.777777778,0,1,-1,0,0
58,21,0,2,0,0,3,1,0,0,0,0,3,13,7,0,51,0.941176471,0,0,5080,1,5
52,9,0,3,0,0,5,0,0,0,0,0,4,7,7,0,107,0.046728972,0,1,613,1,0
24,15,0,2,0,0,3,1,0.041666667,0.066666667,0,0,3,8,0,0,129,0.914728682,0,0,6769,0,3
28,19,0,3,0,0,3,1,0,0,0,0,3,9,0,0,645,0.950387597,0,1,-1,0,2
73,13,0,2,0,0,8,1,0.150684932,0,0,0,3,8,8,0,17,0.235294118,0,1,5408,0,5
26,10,0,1,0,0,3,0,0.115384615,0,0,0,7,7,7,0,4,0,0,1,2139,1,7
68,22,1,2,0,0,4,0,0.264705882,0,0,0,8,32,32,0,18,0.833333333,0,1,5990,1,4
41,16,0,2,0,0,4,0,0,0,0,0,2,9,7,0,432,0.884259259,0,0,7134,0,7
33,14,0,1,0,0,4,0,0,0,0,0,10,10,6,0,69,0.869565217,0,0,4440,0,6
49,6,0,2,0,0,5,0,0,0,0,0,3,28,28,0,9,1,0,1,-1,1,4
26,18,0,3,0,0,3,1,0,0,0,0,3,7,0,0,51,0.607843137,0,0,-1,0,3
30,23,0,2,0,0,2,0,0.1,0.130434783,0,0,8,10,0,0,14,0.071428571,0,1,7295,1,5
45,13,0,2,0,0,5,1,0.066666667,0,0,0,3,9,9,0,147,0.775510204,0,0,11285,1,5
84,20,1,2,0,0,5,0,0.25,0,0,0,13,32,32,0,44,0.795454545,0,1,-1,1,0
55,19,0,2,0,0,4,0,0.181818182,0,0,0,4,13,13,0,0,0,1,1,6734,1,1
128,50,1,4,1,3,5,0,0.1171875,0,1,1,3,17,17,0,4,1,0,1,4003,1,0
49,15,0,3,0,0,6,0,0.040816327,0,0,0,8,8,8,0,58,0.620689655,0,1,-1,1,0
69,61,0,7,0,0,3,0,0.057971014,0.06557377,0,0,3,16,0,0,0,0,1,1,8416,1,2
105,18,0,2,1,3,4,0,0.085714286,0,0,0,3,43,43,0,9,1,0,0,7038,0,5
47,21,0,2,0,0,4,0,0.127659574,0.285714286,0,0,5,12,11,0,24,1,0,1,7530,1,4
64,26,0,3,0,0,3,1,0,0,0,0,3,18,11,0,96,0.5625,0,1,5865,0,4
30,21,0,2,0,0,3,1,0,0,0,0,3,13,0,0,71,0.704225352,0,1,2347,0,4
56,21,0,1,0,0,7,0,0,0,0,0,17,17,7,1,0,0,1,1,4755,1,2
38,23,0,2,0,0,4,1,0.105263158,0,0,0,3,15,6,0,21,0.904761905,0,1,923,1,0
27,18,0,2,0,0,3,1,0,0,0,0,3,10,0,0,40,0.575,0,0,6260,0,3
71,19,0,2,0,0,6,1,0,0,0,0,3,11,10,0,111,0.972972973,0,0,5097,0,5
50,23,0,3,0,0,6,1,0,0,0,0,3,9,6,2,4,1,0,1,6080,1,2
120,17,0,2,0,0,5,1,0.058333333,0,0,1,3,12,12,1,144,0.895833333,0,1,7405,1,5
68,9,0,1,0,0,8,0,0.117647059,0,0,1,6,7,7,0,170,0.852941176,0,1,3075,1,4
100,20,0,1,0,0,10,0,0.05,0,0,1,16,16,10,4,46,0.326086957,0,1,2195,1,0
45,37,0,4,0,0,3,0,0,0,0,0,7,8,0,0,23,0.782608696,0,1,4202,0,0
26,18,0,2,0,0,3,1,0,0,0,0,3,10,0,0,39,0.974358974,0,0,7696,0,4
33,21,0,2,0,0,4,1,0,0,0,1,3,8,2,0,64,0.8125,0,1,3199,1,3
68,17,0,4,0,0,5,1,0,0,0,1,3,13,13,3,8,1,0,1,5805,1,2
204,15,1,3,1,3,6,0,0.387254902,0.133333333,0,0,5,64,64,2,6,0.833333333,0,1,1556,1,0
66,23,0,3,0,0,7,0,0.106060606,0,0,0,7,11,7,0,0,0,1,1,-1,0,5
130,30,1,5,1,2,7,0,0.2,0,0,1,10,15,12,0,18,0.166666667,0,1,5670,0,6
107,28,1,4,1,1,7,0,0.112149533,0,0,1,21,21,17,2,1,1,1,1,-1,1,2
52,16,0,2,0,0,6,1,0,0,0,0,3,10,10,0,2,1,0,1,6896,1,0
74,19,0,2,0,0,6,1,0,0,0,0,3,11,8,0,49,0.918367347,0,0,5511,0,5
27,19,0,2,0,0,3,0,0,0,0,0,5,9,0,0,0,0,1,1,-1,1,0
56,37,0,4,0,0,3,1,0,0,0,0,3,19,6,0,18,0.833333333,0,1,6107,1,3
90,20,0,2,1,1,5,0,0.044444444,0,0,0,5,16,16,0,11,0.090909091,1,1,8019,1,4
54,18,0,2,0,0,4,0,0.240740741,0.166666667,0,0,4,13,13,0,0,0,1,1,4068,1,2
70,44,1,5,0,0,4,0,0.157142857,0.25,0,0,1,27,9,1,21,0.19047619,0,1,5616,1,5
78,14,0,3,0,0,5,1,0.012820513,0,0,1,3,10,10,0,9,0.777777778,0,1,7142,0,3
54,26,0,4,0,0,3,0,0,0,0,0,10,11,7,0,1,0,1,1,7083,1,3
53,21,0,2,0,0,6,1,0.056603774,0,0,0,3,13,7,0,0,0,0,1,5972,1,0
31,16,0,2,0,0,4,1,0,0,0,0,3,8,6,0,41,0.731707317,0,0,9325,0,6
41,19,0,3,0,0,4,1,0,0,0,0,3,11,5,0,49,0.87755102,0,1,5454,0,5
44,17,0,3,0,0,4,1,0.136363636,0,0,0,3,9,7,0,238,0.957983193,0,0,9558,0,6
39,30,0,2,0,0,3,0,0,0,0,0,8,17,0,0,118,0.084745763,0,1,7298,0,5
26,18,0,2,0,0,3,1,0,0,0,0,3,10,0,0,82,0.963414634,0,0,6683,1,3
66,10,1,2,0,0,11,0,0.439393939,0.1,0,0,6,7,7,0,31,0.161290323,0,1,2486,1,2
62,14,0,2,0,0,5,1,0.032258065,0,0,0,3,11,11,0,60,0.966666667,0,1,-1,1,2
35,26,0,3,0,0,3,1,0,0,0,0,3,15,0,0,45,0.777777778,0,1,-1,0,3
25,18,0,2,0,0,2,0,0,0,0,0,6,7,0,0,16,0.9375,0,1,5160,0,8
23,14,0,2,0,0,3,1,0,0,0,0,3,6,0,0,191,0.151832461,0,1,3496,0,3
126,50,1,4,1,3,5,0,0.19047619,0,1,1,3,17,17,0,4,1,0,1,4003,1,0
73,17,1,1,0,0,5,0,0.095890411,0,0,0,13,13,10,0,368,0.543478261,0,1,6056,0,8
116,13,1,5,1,1,6,0,0.215517241,0,0,0,10,32,32,2,83,0.795180723,0,1,-1,1,0
40,31,0,3,0,0,3,0,0,0,0,1,2,10,0,0,4,1,0,1,768,1,0
35,27,0,2,0,0,3,1,0,0,0,0,3,19,0,0,366,0.172131148,0,1,5947,0,4
20,11,0,1,0,0,3,0,0,0,0,1,3,3,0,0,111,0.765765766,0,1,1465,0,3
30,22,0,2,0,0,3,0,0.2,0.272727273,0,0,8,8,0,2,15,0,0,0,539,1,0
68,18,1,2,1,1,3,0,0.279411765,0.055555556,0,0,3,12,12,0,6,1,0,0,1021,0,0
68,15,0,2,0,0,7,0,0,0,0,1,8,15,15,3,0,0,1,1,-1,1,2
88,14,0,4,1,1,3,1,0.045454545,0,0,0,3,25,25,0,5,0.4,0,0,5158,1,8
33,26,0,2,0,0,2,0,0,0,0,0,20,20,0,0,48,0.270833333,0,1,1180,0,3
25,17,0,2,0,0,3,1,0.08,0.117647059,0,0,3,9,0,0,43,0.790697674,0,0,2713,0,0
35,15,0,2,0,0,4,1,0,0,0,0,3,7,6,0,55,0.472727273,0,0,5635,0,10
97,26,0,2,0,0,5,1,0,0,0,0,3,18,11,0,94,0.414893617,0,1,8481,0,6
46,27,0,3,0,0,4,1,0.043478261,0,0,0,3,16,10,0,1,1,0,1,-1,1,0
27,18,0,2,0,0,3,1,0,0,0,0,3,10,0,0,39,0.846153846,0,0,7302,0,2
44,19,0,1,0,0,6,0,0,0,0,0,15,15,5,1,3,0.666666667,0,1,1407,1,0
58,22,0,2,1,1,4,0,0,0,0,0,18,18,7,0,31,1,0,1,-1,1,0
55,19,0,2,0,0,7,0,0,0,0,1,4,8,8,3,13,0.846153846,0,1,470,1,0
48,20,0,3,0,0,4,1,0.125,0,0,0,3,12,8,0,84,0.892857143,0,1,8044,0,6
30,23,0,2,0,0,2,0,0,0,0,0,7,11,0,0,156,0.865384615,0,1,6466,0,3
24,8,0,2,0,0,3,0,0,0,0,0,5,5,4,0,0,0,1,1,-1,1,0
66,31,0,2,0,0,4,0,0,0,0,0,10,16,10,0,78,0.602564103,0,1,7619,0,5
45,13,0,1,0,0,6,0,0.111111111,0,0,0,9,10,10,0,28,1,0,1,54,1,0
39,19,0,2,0,0,4,1,0,0,0,1,3,11,6,0,73,0.945205479,0,1,5397,0,4
54,17,0,3,0,0,7,1,0,0,0,1,3,6,6,1,16,0.5625,0,1,-1,1,0
58,22,0,2,0,0,6,0,0.103448276,0,0,0,5,12,9,0,221,0.176470588,0,1,7286,0,5
46,24,0,2,0,0,5,0,0,0,0,1,9,10,7,0,65,0.476923077,0,1,7123,1,4
32,10,0,2,0,0,4,0,0,0,0,0,6,6,4,0,19,0.842105263,0,1,8664,1,2
100,18,1,3,0,0,8,1,0.23,0,0,1,3,32,32,3,59,1,0,1,254,1,0
61,16,0,2,0,0,4,1,0,0,0,0,3,9,9,0,55,0.854545455,0,0,2388,0,6
61,13,1,3,1,1,5,0,0.31147541,0,0,1,3,9,9,0,15,0.933333333,0,1,5387,0,0
74,14,0,4,1,1,3,1,0.054054054,0,0,0,3,12,12,0,5,0.4,0,0,5160,1,8
50,19,0,3,0,0,4,1,0,0,0,0,3,11,7,0,32,0.84375,0,1,-1,0,4
29,20,0,2,0,0,3,0,0.103448276,0.15,0,0,5,11,0,0,8,1,0,0,1336,1,6
47,19,0,2,0,0,4,1,0,0,0,0,3,11,6,0,110,0.954545455,0,0,6328,0,7
24,16,0,2,0,0,3,1,0,0,0,0,3,9,0,0,696,0.975574713,0,0,-1,0,3
27,19,0,2,0,0,3,1,0,0,0,1,3,5,0,0,14,0.714285714,0,1,1903,0,4
165,18,1,4,0,0,3,1,0.236363636,0.111111111,0,0,3,100,100,0,3,1,0,1,4091,1,0
50,23,0,4,0,0,4,1,0,0,0,0,2,10,10,1,51,0,0,1,3400,1,1
87,17,0,2,0,0,9,1,0.091954023,0,0,0,3,9,8,0,50,0.64,0,1,8721,0,7
91,12,0,2,0,0,8,0,0.098901099,0,0,0,8,12,12,0,0,0,1,1,-1,1,4
70,21,0,2,0,0,6,0,0.014285714,0,1,1,7,9,8,0,199,0.984924623,0,0,9073,0,5
27,16,0,2,0,0,4,1,0,0,0,0,3,9,2,0,614,0.988599349,0,0,8697,0,3
55,20,0,3,0,0,4,1,0,0,0,1,3,12,10,0,5,0.4,0,1,7717,0,5
36,29,0,2,0,0,2,0,0.027777778,0.034482759,0,0,8,16,0,0,14,0.071428571,0,1,7295,1,5
38,18,0,3,0,0,4,1,0,0,0,0,3,10,4,1,0,0,1,1,4792,1,0
128,50,1,4,1,3,5,0,0.1328125,0,1,1,3,17,17,0,51,1,0,1,3993,1,0
74,14,0,2,0,0,4,1,0.067567568,0,0,1,3,9,9,0,639,0.99687011,0,0,9035,1,4
33,25,0,2,0,0,3,1,0,0,0,0,3,17,0,0,30,0.366666667,0,1,3198,0,4
63,27,0,1,0,0,5,0,0,0,0,1,23,23,9,3,1,1,1,1,341,1,0
36,28,0,1,0,0,3,0,0,0,0,0,24,24,0,0,0,0,1,1,281,1,0
58,15,0,1,0,0,4,0,0.017241379,0,0,0,11,11,7,0,145,0.944827586,0,0,-1,0,3
68,10,1,2,0,0,6,0,0.352941176,0,0,0,6,32,32,0,21,0.857142857,0,1,209,1,0
65,26,0,3,0,0,5,1,0,0,0,0,3,18,12,0,39,0.871794872,0,1,-1,0,3
22,11,0,2,0,0,3,1,0.045454545,0.090909091,0,0,3,3,3,0,48,0.666666667,0,0,9369,0,6
15,4,0,1,0,0,3,0,0.066666667,0.25,0,0,1,3,3,0,56,0,0,1,-1,1,4
129,54,1,5,1,3,5,1,0.147286822,0,1,1,3,17,17,0,51,1,0,1,3993,1,0
37,28,0,2,0,0,3,1,0,0,0,0,3,20,0,0,480,0.833333333,0,1,8151,0,4
29,22,0,2,0,0,2,0,0.034482759,0.045454545,0,0,8,9,0,0,14,0.071428571,0,1,7295,1,5
171,18,1,4,1,6,3,0,0.304093567,0,0,0,5,32,32,0,14,0.785714286,0,1,103,1,0
39,19,0,3,0,0,3,1,0,0,0,0,3,11,7,0,59,0.983050847,0,1,6957,0,3
50,20,0,1,0,0,4,0,0,0,0,1,5,13,13,0,99,0.282828283,0,1,1663,1,0
82,14,0,4,1,1,3,1,0.048780488,0,0,0,3,20,20,0,5,0.4,0,0,5160,1,8
16,9,0,1,0,0,2,0,0,0,0,0,6,6,0,0,0,0,1,1,5874,0,3
79,24,0,7,0,0,4,0,0.012658228,0,0,0,5,12,12,0,1,0,0,0,8346,1,10
46,25,0,2,0,0,5,1,0,0,0,0,3,18,7,0,0,0,1,1,2269,1,0
25,17,0,2,0,0,3,1,0,0,0,0,3,9,0,0,67,0.850746269,0,1,7637,0,5
57,28,0,3,0,0,7,1,0,0,0,0,3,18,5,1,5,0,0,0,2484,1,0
26,17,0,2,0,0,3,1,0,0,0,0,3,10,0,0,197,0.893401015,0,0,163,0,4
67,9,0,1,0,0,6,0,0,0,0,0,5,10,10,0,37,0.486486486,0,1,5120,1,4
52,34,0,5,0,0,3,0,0.076923077,0.117647059,0,0,1,17,5,1,18,0.944444444,0,1,5616,1,5
30,16,0,2,0,0,4,1,0,0,0,0,3,8,4,0,14,0.428571429,0,0,6471,0,10
49,21,0,1,1,1,4,0,0,0,0,1,2,14,7,0,237,0.852320675,0,1,1,1,0
16,9,0,1,0,0,2,0,0,0,0,0,3,3,0,0,44,1,0,1,-1,0,0
57,39,0,4,0,0,3,1,0.01754386,0,0,0,2,8,5,0,11,0.181818182,0,1,138,1,0
30,23,0,2,0,0,2,0,0.1,0.130434783,0,0,8,10,0,0,14,0.071428571,0,1,7295,1,5
70,18,0,1,0,0,4,0,0,0,0,1,3,10,10,0,85,0.988235294,0,1,1933,0,0
240,15,1,7,1,2,12,0,0.1875,0,0,1,9,30,30,4,17,0.529411765,0,1,4646,1,0
57,21,0,2,0,0,4,0,0.175438596,0,0,0,4,13,13,0,0,0,1,1,6945,1,0
73,24,0,3,0,0,4,1,0,0,0,1,3,11,11,0,73,0.95890411,0,1,3146,0,6
23,10,0,2,0,0,4,0,0,0,0,0,4,4,4,0,0,0,1,1,4656,0,3
69,18,1,2,0,0,5,1,0.260869565,0,0,0,3,32,32,0,0,0,1,1,303,1,0
24,15,0,2,0,0,3,1,0,0,0,0,3,8,0,0,1001,0.986013986,0,1,4477,0,4
51,18,0,2,0,0,3,1,0.039215686,0.111111111,0,0,3,10,9,2,178,1,0,0,6460,1,3
31,14,0,3,0,0,3,0,0,0,0,0,7,7,4,0,1,0,1,1,316,1,0
29,20,0,2,0,0,3,1,0,0,0,0,3,12,0,0,30,0.9,0,0,2054,0,2
24,15,0,2,0,0,3,1,0,0,0,0,3,7,0,0,135,0.644444444,0,1,2863,0,5
46,23,0,2,0,0,4,1,0,0,0,1,3,10,10,0,263,0.779467681,0,0,7837,0,6
43,21,0,2,0,0,4,0,0,0,0,1,4,9,9,0,631,0.662440571,0,1,6074,0,5
35,15,0,1,0,0,3,0,0,0,0,0,11,11,11,1,5,0.8,0,1,1023,1,0
32,25,0,2,0,0,2,0,0,0,0,0,8,12,0,0,14,0.071428571,0,1,7295,1,5
135,19,0,2,0,0,11,0,0.014814815,0,0,1,7,10,10,0,30,0.966666667,0,1,9694,0,5
263,20,1,5,1,3,10,1,0.319391635,0,0,0,3,64,64,3,74,0.445945946,0,1,4097,1,3
22,8,0,1,0,0,4,0,0,0,0,0,5,5,3,1,0,0,1,1,-1,1,0
100,18,1,3,0,0,8,1,0.21,0,0,1,3,32,32,3,124,0.951612903,0,1,243,1,0
32,24,0,3,0,0,3,0,0,0,1,1,3,6,0,0,3,1,1,1,92,1,0
388,33,1,3,1,7,5,0,0.167525773,0,0,0,13,39,39,1,6,1,0,1,6085,1,0
36,17,0,1,0,0,4,0,0.138888889,0,0,0,13,13,5,0,8,0.625,0,1,5077,1,5
29,22,0,2,0,0,2,1,0,0,0,0,3,14,0,0,96,0.78125,0,1,7471,0,2
47,21,0,3,0,0,5,2,0,0,0,0,3,12,12,0,43,0.511627907,0,1,-1,1,2
24,16,0,2,0,0,3,1,0,0,0,0,3,8,0,0,75,0.2,0,1,2582,0,2
19,10,0,2,0,0,3,1,0,0,0,0,3,3,0,0,160,0.9875,0,0,-1,0,4
38,29,0,2,0,0,3,0,0,0,0,0,2,9,0,0,55,0.945454545,0,1,5257,1,4
51,43,0,3,0,0,3,0,0.098039216,0.11627907,1,0,3,11,0,0,29,0.586206897,0,0,2179,1,0
57,15,0,2,0,0,4,1,0,0,0,0,3,8,8,0,29,0.827586207,0,1,1867,1,4
116,21,0,4,1,1,9,1,0,0,0,1,3,14,13,4,6,0.333333333,0,1,4609,1,3
37,17,0,2,0,0,4,0,0.162162162,0,0,0,5,8,8,0,11,1,0,0,12209,1,8
140,31,0,7,0,0,4,0,0.007142857,0,0,0,1,12,12,0,1,0,1,1,7083,1,3
34,16,0,4,0,0,3,0,0,0,0,0,4,5,5,1,7,1,0,1,-1,1,0
53,24,0,2,0,0,7,0,0,0,0,0,18,18,5,1,5,0,0,0,2484,1,0
31,23,0,2,0,0,3,1,0,0,0,0,3,16,0,0,36,0.527777778,0,1,-1,0,2
41,17,0,2,0,0,4,1,0,0,0,0,3,15,15,1,31,0.35483871,0,1,160,1,0
109,20,1,3,0,0,9,0,0.19266055,0,0,1,14,32,32,4,1,1,1,1,658,1,0
46,21,0,3,0,0,3,0,0,0,0,0,3,12,12,0,12,0.833333333,0,1,1736,1,0
23,14,0,2,0,0,3,1,0,0,0,0,3,6,0,0,436,0.98853211,0,0,7099,0,2
21,12,0,2,0,0,3,0,0,0,0,0,6,6,0,0,18,0.5,0,0,6239,0,8
36,20,0,2,0,0,3,1,0,0,0,0,3,12,8,0,26,0.884615385,0,0,4822,1,4
47,16,0,2,0,0,4,0,0,0,0,0,2,9,6,0,1622,0.902589396,0,0,7132,0,7
43,16,0,3,0,0,3,1,0.069767442,0,0,0,3,12,12,0,130,0.938461538,0,1,7222,1,5
68,22,1,2,0,0,4,0,0.264705882,0,0,0,8,32,32,0,18,0.833333333,0,1,5990,1,4
293,14,1,4,1,1,7,1,0.498293515,0,0,1,3,176,176,0,110,0.9,0,0,2815,1,2
58,23,0,2,0,0,4,1,0,0,0,0,3,15,8,0,55,0.290909091,0,1,7551,0,5
91,24,1,3,0,1,4,0,0.252747253,0,0,1,9,29,29,1,28,0.464285714,0,1,532,1,0
26,17,0,2,0,0,3,0,0,0,0,0,10,10,0,0,497,0.979879276,0,1,2746,0,2
43,18,0,3,0,0,6,1,0,0,0,1,1,6,6,0,12,0,0,1,6544,1,2
24,15,0,2,0,0,3,1,0,0,0,0,3,6,0,0,7,0.142857143,0,0,1207,0,2
59,20,0,3,0,0,4,1,0,0,0,0,3,12,10,0,32,0.8125,0,1,2685,0,4
45,14,0,2,1,0,3,0,0.044444444,0.071428571,0,0,3,11,11,0,0,0,1,1,1953,1,3
55,17,0,2,0,0,5,1,0,0,0,0,3,11,11,0,14,0.714285714,0,0,5296,0,4
47,18,0,2,0,0,6,1,0,0,0,0,3,10,7,0,13,0.384615385,0,0,5005,1,3
25,17,0,2,0,0,3,1,0,0,0,0,3,9,0,0,122,0.87704918,0,0,7697,0,6
28,21,0,2,0,0,2,0,0,0,0,0,8,9,0,0,6,0,0,0,7412,1,2
70,21,0,2,0,0,5,0,0,0,0,0,17,17,7,2,23,0.217391304,0,1,1202,1,0
52,21,0,2,0,0,4,1,0,0,0,0,3,13,9,0,139,0.863309353,0,1,5737,0,6
50,42,0,4,0,0,3,0,0.04,0.047619048,0,0,1,13,0,0,14,0.642857143,0,1,5626,1,5
23,14,0,3,0,0,3,1,0,0,0,0,3,3,0,0,159,0.886792453,0,0,-1,0,4
42,22,0,2,0,0,3,1,0,0,0,0,3,14,7,0,195,0.994871795,0,1,7587,0,5
45,27,0,2,0,0,4,1,0,0,0,0,3,19,8,0,41,0.487804878,0,1,4608,0,3
130,8,0,1,0,0,6,0,0,0,0,1,4,10,10,0,28,0.535714286,0,0,8810,0,4
44,16,0,1,0,0,5,0,0,0,0,0,12,12,10,0,30,0.933333333,0,1,-1,1,0
23,15,0,2,0,0,3,1,0,0,0,0,3,7,0,0,83,0.686746988,0,0,5365,0,5
56,14,0,2,0,0,7,1,0.035714286,0,0,1,3,8,8,3,24,1,0,1,3821,1,1
41,21,0,2,0,0,4,0,0,0,0,0,6,10,6,0,11,1,0,1,6856,1,1
41,11,0,3,0,0,5,1,0,0,0,0,3,7,7,0,107,0.906542056,0,0,8430,0,5
24,15,0,2,0,0,3,1,0,0,0,0,3,7,0,0,0,0,1,1,2808,0,1
70,18,0,3,1,1,5,0,0,0,0,0,14,14,7,0,1,1,0,1,59,1,0
23,14,0,2,0,0,3,1,0,0,0,0,3,7,0,0,33,0,0,0,-1,0,4
34,13,0,2,0,0,3,1,0,0,0,0,3,7,7,0,130,0.061538462,0,1,6072,1,5
202,16,1,1,1,2,6,0,0.178217822,0,0,0,12,80,80,0,15,0.6,0,1,6868,1,2
26,18,0,2,0,0,3,1,0,0,0,0,3,11,0,0,30,0.366666667,0,1,980,0,2
50,18,0,2,0,0,5,1,0,0,0,1,3,8,8,0,30,0.133333333,0,1,-1,0,4
126,50,1,4,1,3,5,0,0.134920635,0,1,1,3,17,17,0,51,1,0,1,3993,1,0
102,15,1,1,0,0,9,0,0.196078431,0,0,1,11,32,32,3,88,0.897727273,0,1,2047,1,0
66,20,0,2,0,0,6,1,0,0,0,0,3,14,14,0,263,0.897338403,0,1,4210,0,6
32,14,0,2,0,0,3,0,0.15625,0.214285714,0,0,3,10,10,0,0,0,1,1,1953,1,3
40,7,0,1,0,0,6,0,0.025,0.142857143,0,0,4,10,10,0,15,0.666666667,0,1,6438,1,3
20,11,0,2,0,0,3,1,0,0,0,0,3,3,0,0,168,0.839285714,0,0,7730,0,4
36,17,0,2,0,0,3,1,0,0,0,0,3,9,8,0,54,0.759259259,0,1,8906,0,6
29,20,0,2,0,0,3,1,0,0,0,1,3,8,0,0,1097,0.997265269,0,1,5442,0,2
32,24,0,2,0,0,3,0,0,0,0,0,8,11,0,0,59,0.491525424,0,1,7297,0,5
